ref_date,emplFullMen+,emplFullTotal - Gender,emplFullWomen+,emplMen+,emplPartMen+,emplPartTotal - Gender,emplPartWomen+,emplRateMen+,emplRateTotal - Gender,emplRateWomen+,emplTotal - Gender,emplWomen+,labForceMen+,labForceTotal - Gender,labForceWomen+,participRateMen+,participRateTotal - Gender,participRateWomen+,populationMen+,populationTotal - Gender,populationWomen+,unemplMen+,unemplRateMen+,unemplRateTotal - Gender,unemplRateWomen+,unemplTotal - Gender,unemplWomen+
1993-12,6221.0,10358.1,4137.1,7013.5,792.5,2490.4,1697.9,64.4,57.8,51.5,12848.4,5835.0,7954.8,14496.1,6541.4,73.0,65.3,57.8,10889.7,22212.9,11323.2,941.3,11.8,11.4,10.8,1647.7,706.4
1994-01,6232.3,10373.2,4140.9,7011.4,779.1,2483.2,1704.0,64.3,57.8,51.6,12856.4,5844.9,7971.6,14513.2,6541.5,73.1,65.3,57.7,10899.5,22233.7,11334.2,960.2,12.0,11.4,10.6,1656.8,696.6
1994-02,6248.3,10397.7,4149.4,7042.5,794.2,2491.8,1697.6,64.6,57.9,51.5,12889.5,5847.0,7978.0,14492.1,6514.1,73.1,65.1,57.4,10910.1,22256.4,11346.3,935.5,11.7,11.1,10.2,1602.6,667.1
1994-03,6279.9,10422.0,4142.1,7061.2,781.3,2506.6,1725.4,64.7,58.0,51.7,12928.6,5867.4,7944.4,14458.4,6514.0,72.7,64.9,57.4,10920.8,22279.1,11358.2,883.2,11.1,10.6,9.9,1529.8,646.6
1994-04,6300.9,10454.9,4154.0,7083.7,782.8,2485.8,1703.0,64.8,58.0,51.5,12940.7,5857.0,7994.5,14527.7,6533.2,73.1,65.1,57.5,10932.1,22302.6,11370.5,910.8,11.4,10.9,10.4,1587.0,676.3
1994-05,6362.5,10548.8,4186.3,7126.5,764.1,2463.6,1699.6,65.1,58.3,51.7,13012.4,5885.9,8009.5,14565.8,6556.4,73.2,65.2,57.6,10946.3,22332.6,11386.3,882.9,11.0,10.7,10.2,1553.4,670.5
1994-06,6377.7,10570.2,4192.6,7135.7,758.0,2471.3,1713.3,65.1,58.3,51.8,13041.5,5905.8,7995.3,14543.5,6548.2,73.0,65.1,57.4,10957.4,22356.2,11398.7,859.6,10.8,10.3,9.8,1501.9,642.4
1994-07,6409.7,10617.5,4207.8,7171.7,762.0,2481.0,1719.0,65.4,58.5,51.9,13098.5,5926.8,8015.2,14564.7,6549.6,73.1,65.1,57.4,10969.3,22380.7,11411.4,843.5,10.5,10.1,9.5,1466.3,622.8
1994-08,6419.2,10628.4,4209.3,7181.1,761.9,2486.8,1724.9,65.4,58.5,51.9,13115.2,5934.1,8031.1,14601.3,6570.2,73.1,65.2,57.5,10984.2,22411.1,11426.9,850.0,10.6,10.2,9.7,1486.0,636.1
1994-09,6445.2,10689.8,4244.6,7201.6,756.4,2487.1,1730.7,65.5,58.7,52.2,13176.9,5975.3,8063.0,14664.8,6601.8,73.3,65.4,57.7,10995.2,22433.5,11438.3,861.4,10.7,10.1,9.5,1487.9,626.5
1994-10,6427.2,10692.2,4265.0,7203.0,775.8,2476.7,1700.8,65.4,58.6,52.1,13168.8,5965.8,8025.8,14626.2,6600.4,72.9,65.1,57.7,11006.3,22455.2,11448.9,822.8,10.3,10.0,9.6,1457.4,634.6
1994-11,6467.8,10803.2,4335.4,7254.3,786.6,2456.0,1669.5,65.8,59.0,52.4,13259.2,6004.9,8075.4,14676.6,6601.2,73.3,65.3,57.6,11017.0,22476.2,11459.2,821.1,10.2,9.7,9.0,1417.5,596.3
1994-12,6464.8,10814.7,4350.0,7220.2,755.5,2431.1,1675.6,65.5,58.9,52.5,13245.8,6025.6,8028.6,14653.2,6624.6,72.8,65.1,57.8,11026.6,22495.7,11469.1,808.4,10.1,9.6,9.0,1407.4,599.0
1995-01,6483.1,10802.6,4319.5,7251.3,768.1,2466.8,1698.7,65.7,58.9,52.4,13269.5,6018.2,8038.7,14672.0,6633.3,72.8,65.1,57.8,11041.3,22524.7,11483.4,787.5,9.8,9.6,9.3,1402.6,615.1
1995-02,6480.4,10813.3,4332.9,7248.6,768.2,2449.0,1680.8,65.6,58.8,52.3,13262.3,6013.7,8029.5,14662.7,6633.2,72.7,65.0,57.7,11051.8,22545.8,11494.1,780.9,9.7,9.6,9.3,1400.4,619.5
1995-03,6493.5,10839.6,4346.1,7262.3,768.9,2451.0,1682.1,65.6,58.9,52.4,13290.5,6028.2,8064.7,14719.6,6654.9,72.9,65.2,57.8,11063.1,22568.6,11505.5,802.4,9.9,9.7,9.4,1429.1,626.7
1995-04,6494.9,10793.8,4298.9,7254.1,759.2,2475.1,1715.9,65.5,58.7,52.2,13268.9,6014.8,8043.1,14656.5,6613.5,72.6,64.9,57.4,11075.2,22592.9,11517.8,789.0,9.8,9.5,9.1,1387.7,598.7
1995-05,6461.0,10755.8,4294.8,7239.2,778.2,2510.0,1731.9,65.3,58.6,52.3,13265.8,6026.7,8039.1,14660.6,6621.5,72.5,64.8,57.4,11090.4,22623.5,11533.1,799.9,10.0,9.5,9.0,1394.7,594.8
1995-06,6466.1,10770.6,4304.5,7244.3,778.2,2507.6,1729.4,65.2,58.6,52.3,13278.2,6033.9,8039.8,14672.9,6633.1,72.4,64.8,57.5,11102.7,22647.9,11545.2,795.5,9.9,9.5,9.0,1394.7,599.2
1995-07,6460.4,10784.3,4323.9,7248.5,788.1,2496.3,1708.2,65.2,58.6,52.2,13280.6,6032.1,8055.1,14698.9,6643.8,72.5,64.8,57.5,11114.8,22672.6,11557.8,806.6,10.0,9.6,9.2,1418.3,611.7
1995-08,6476.1,10801.3,4325.3,7261.5,785.4,2496.4,1711.0,65.2,58.6,52.2,13297.8,6036.3,8056.3,14701.6,6645.3,72.4,64.8,57.4,11129.8,22702.9,11573.2,794.8,9.9,9.5,9.2,1403.8,609.0
1995-09,6486.6,10813.1,4326.4,7272.0,785.4,2518.1,1732.8,65.3,58.7,52.3,13331.2,6059.2,8038.5,14688.1,6649.6,72.2,64.6,57.4,11141.2,22725.8,11584.6,766.5,9.5,9.2,8.9,1356.9,590.4
1995-10,6488.2,10842.6,4354.4,7279.2,791.0,2504.4,1713.4,65.3,58.7,52.3,13347.0,6067.8,8057.5,14716.6,6659.1,72.2,64.7,57.4,11153.2,22749.7,11596.4,778.3,9.7,9.3,8.9,1369.6,591.3
1995-11,6495.2,10790.8,4295.5,7275.9,780.6,2524.3,1743.7,65.2,58.5,52.0,13315.0,6039.2,8034.7,14672.0,6637.4,72.0,64.4,57.2,11164.3,22772.3,11608.0,758.8,9.4,9.2,9.0,1357.0,598.2
1995-12,6496.0,10793.2,4297.2,7298.6,802.6,2563.6,1761.0,65.3,58.6,52.1,13356.8,6058.2,8079.6,14736.5,6656.9,72.3,64.7,57.3,11174.7,22793.6,11618.8,781.0,9.7,9.4,9.0,1379.7,598.7
1996-01,6504.2,10815.0,4310.8,7309.3,805.1,2559.5,1754.4,65.3,58.6,52.1,13374.5,6065.2,8104.3,14769.6,6665.3,72.5,64.7,57.3,11185.3,22821.0,11635.6,795.0,9.8,9.4,9.0,1395.1,600.1
1996-02,6492.3,10827.0,4334.7,7309.9,817.5,2572.3,1754.8,65.3,58.7,52.3,13399.4,6089.5,8112.3,14810.2,6697.9,72.4,64.8,57.5,11197.3,22844.7,11647.4,802.4,9.9,9.5,9.1,1410.8,608.4
1996-03,6497.7,10833.9,4336.1,7294.6,796.8,2543.3,1746.5,65.1,58.5,52.2,13377.2,6082.6,8099.6,14790.3,6690.7,72.3,64.7,57.4,11209.5,22868.7,11659.2,805.0,9.9,9.6,9.1,1413.1,608.1
1996-04,6517.5,10865.2,4347.8,7315.7,798.3,2538.8,1740.5,65.2,58.6,52.2,13404.1,6088.3,8095.6,14780.8,6685.2,72.1,64.6,57.3,11221.4,22892.2,11670.8,779.8,9.6,9.3,8.9,1376.7,596.9
1996-05,6510.2,10867.4,4357.2,7312.7,802.5,2558.2,1755.8,65.1,58.6,52.3,13425.6,6112.9,8098.1,14793.6,6695.5,72.1,64.5,57.3,11236.6,22922.4,11685.8,785.5,9.7,9.2,8.7,1368.0,582.5
1996-06,6513.0,10865.8,4352.8,7307.5,794.6,2547.1,1752.5,65.0,58.5,52.2,13412.9,6105.3,8130.4,14866.2,6735.8,72.3,64.8,57.6,11248.6,22945.9,11697.3,822.9,10.1,9.8,9.4,1453.3,630.4
1996-07,6568.6,10907.4,4338.8,7341.1,772.5,2533.0,1760.5,65.2,58.5,52.1,13440.4,6099.3,8150.2,14891.6,6741.4,72.4,64.8,57.6,11263.8,22976.2,11712.4,809.2,9.9,9.7,9.5,1451.2,642.1
1996-08,6569.3,10929.0,4359.6,7349.1,779.8,2527.6,1747.8,65.2,58.5,52.1,13456.6,6107.5,8125.0,14859.5,6734.5,72.1,64.6,57.4,11275.9,23000.0,11724.1,775.9,9.5,9.4,9.3,1402.9,627.1
1996-09,6518.9,10855.7,4336.9,7310.2,791.4,2558.7,1767.4,64.7,58.3,52.0,13414.4,6104.2,8124.0,14889.6,6765.6,72.0,64.7,57.6,11290.4,23028.4,11738.0,813.8,10.0,9.9,9.8,1475.2,661.4
1996-10,6546.9,10872.8,4325.9,7311.3,764.4,2540.0,1775.6,64.7,58.2,51.9,13412.8,6101.5,8137.3,14892.2,6754.8,72.0,64.6,57.5,11301.5,23050.4,11748.9,826.0,10.2,9.9,9.7,1479.3,653.3
1996-11,6558.2,10872.0,4313.8,7325.0,766.8,2569.6,1802.8,64.7,58.3,52.0,13441.5,6116.6,8152.6,14912.8,6760.3,72.1,64.6,57.5,11312.8,23071.9,11759.1,827.6,10.2,9.9,9.5,1471.3,643.7
1996-12,6576.7,10872.5,4295.8,7343.1,766.3,2593.2,1826.8,64.9,58.3,52.0,13465.7,6122.6,8158.3,14918.8,6760.5,72.1,64.6,57.4,11322.9,23092.0,11769.1,815.3,10.0,9.7,9.4,1453.1,637.8
1997-01,6596.5,10948.2,4351.8,7375.2,778.8,2587.7,1808.9,65.1,58.6,52.3,13535.9,6160.7,8167.4,14951.9,6784.5,72.1,64.7,57.6,11334.5,23114.7,11780.2,792.1,9.7,9.5,9.2,1416.0,623.9
1997-02,6596.4,10930.7,4334.2,7376.0,779.6,2607.4,1827.9,65.0,58.5,52.3,13538.1,6162.1,8181.6,14961.8,6780.2,72.1,64.7,57.5,11344.6,23134.5,11789.8,805.6,9.8,9.5,9.1,1423.7,618.1
1997-03,6593.3,10937.0,4343.8,7383.9,790.6,2632.8,1842.2,65.0,58.6,52.4,13569.8,6185.9,8170.5,14968.1,6797.5,72.0,64.6,57.6,11355.7,23156.3,11800.6,786.7,9.6,9.3,9.0,1398.2,611.6
1997-04,6584.8,10959.9,4375.1,7366.6,781.8,2611.3,1829.5,64.8,58.5,52.5,13571.2,6204.6,8160.6,14986.5,6825.9,71.8,64.6,57.8,11370.4,23185.1,11814.7,794.0,9.7,9.4,9.1,1415.3,621.3
1997-05,6653.8,11028.4,4374.6,7431.9,778.2,2608.8,1830.6,65.3,58.8,52.5,13637.2,6205.3,8217.8,15045.2,6827.4,72.2,64.8,57.7,11382.3,23208.6,11826.3,785.8,9.6,9.4,9.1,1408.0,622.2
1997-06,6721.5,11133.3,4411.9,7465.7,744.2,2556.6,1812.4,65.5,58.9,52.6,13690.0,6224.3,8210.0,15066.2,6856.2,72.0,64.8,57.9,11396.9,23237.4,11840.4,744.3,9.1,9.1,9.2,1376.2,631.9
1997-07,6706.2,11080.3,4374.1,7485.2,779.0,2651.2,1872.2,65.6,59.0,52.7,13731.5,6246.3,8231.1,15075.9,6844.7,72.1,64.8,57.8,11409.0,23260.1,11851.0,746.0,9.1,8.9,8.7,1344.4,598.4
1997-08,6728.4,11124.6,4396.1,7523.2,794.8,2674.3,1879.6,65.9,59.3,52.9,13798.9,6275.7,8270.6,15143.7,6873.1,72.4,65.0,57.9,11421.4,23283.5,11862.0,747.4,9.0,8.9,8.7,1344.8,597.4
1997-09,6767.0,11221.0,4454.0,7547.5,780.5,2595.0,1814.5,66.0,59.3,52.8,13815.9,6268.5,8290.1,15155.2,6865.1,72.5,65.0,57.8,11436.9,23312.7,11875.8,742.6,9.0,8.8,8.7,1339.3,596.7
1997-10,6759.9,11206.3,4446.4,7567.5,807.6,2626.8,1819.2,66.1,59.3,52.7,13833.1,6265.6,8301.5,15180.5,6878.9,72.5,65.1,57.9,11449.1,23335.3,11886.2,734.0,8.8,8.9,8.9,1347.4,613.4
1997-11,6759.8,11233.6,4473.8,7576.0,816.2,2625.9,1809.7,66.1,59.3,52.8,13859.5,6283.5,8308.0,15205.8,6897.8,72.5,65.1,58.0,11460.5,23356.4,11895.9,732.1,8.8,8.9,8.9,1346.3,614.3
1997-12,6777.4,11295.6,4518.2,7578.1,800.7,2579.2,1778.5,66.1,59.4,52.9,13874.9,6296.8,8293.2,15158.0,6864.8,72.3,64.8,57.7,11470.8,23375.4,11904.5,715.1,8.6,8.5,8.3,1283.1,568.1
1998-01,6761.2,11286.2,4525.0,7563.0,801.9,2578.7,1776.8,65.9,59.3,52.9,13864.8,6301.8,8293.4,15202.8,6909.4,72.2,65.0,58.0,11483.0,23397.5,11914.6,730.4,8.8,8.8,8.8,1337.9,607.6
1998-02,6800.8,11327.7,4526.9,7576.8,776.0,2586.8,1810.7,65.9,59.4,53.1,13914.5,6337.7,8289.1,15217.1,6928.0,72.1,65.0,58.1,11494.8,23419.2,11924.4,712.3,8.6,8.6,8.5,1302.6,590.3
1998-03,6782.3,11328.6,4546.4,7584.5,802.3,2620.8,1818.6,65.9,59.5,53.3,13949.4,6364.9,8280.4,15222.9,6942.5,72.0,64.9,58.2,11505.2,23438.6,11933.4,695.9,8.4,8.4,8.3,1273.4,577.5
1998-04,6775.7,11322.4,4546.8,7587.7,812.0,2655.2,1843.2,65.9,59.6,53.5,13977.6,6389.9,8288.6,15238.5,6949.9,72.0,65.0,58.2,11516.7,23459.9,11943.2,700.9,8.5,8.3,8.1,1260.9,560.0
1998-05,6807.5,11366.9,4559.3,7606.3,798.7,2626.4,1827.7,66.0,59.6,53.4,13993.3,6387.1,8304.9,15257.6,6952.7,72.0,65.0,58.2,11528.6,23482.1,11953.5,698.6,8.4,8.3,8.1,1264.3,565.6
1998-06,6791.2,11383.5,4592.3,7608.5,817.3,2622.3,1805.1,65.9,59.6,53.5,14005.8,6397.3,8327.0,15284.1,6957.0,72.1,65.0,58.1,11543.3,23509.5,11966.2,718.6,8.6,8.4,8.0,1278.2,559.7
1998-07,6786.8,11392.9,4606.1,7622.8,836.1,2670.9,1834.8,66.0,59.8,53.8,14063.8,6441.0,8350.1,15333.4,6983.3,72.3,65.2,58.3,11552.7,23528.9,11976.2,727.2,8.7,8.3,7.8,1269.6,542.4
1998-08,6832.7,11441.7,4609.0,7640.1,807.4,2660.0,1852.6,66.1,59.9,53.9,14101.7,6461.6,8339.4,15341.4,7002.0,72.1,65.2,58.4,11561.7,23547.6,11985.9,699.3,8.4,8.1,7.7,1239.7,540.4
1998-09,6851.9,11473.4,4621.5,7647.0,795.1,2667.3,1872.2,66.1,60.0,54.1,14140.7,6493.7,8356.8,15405.4,7048.7,72.2,65.4,58.7,11573.8,23572.2,11998.4,709.7,8.5,8.2,7.9,1264.7,555.0
1998-10,6849.7,11508.7,4659.0,7642.3,792.6,2650.7,1858.1,66.0,60.0,54.3,14159.4,6517.1,8347.7,15392.5,7044.8,72.1,65.2,58.7,11583.6,23592.3,12008.7,705.4,8.5,8.0,7.5,1233.1,527.7
1998-11,6870.5,11524.9,4654.4,7666.5,796.0,2674.1,1878.1,66.1,60.1,54.4,14198.9,6532.4,8374.5,15439.1,7064.7,72.2,65.4,58.8,11593.1,23611.5,12018.5,708.0,8.5,8.0,7.5,1240.2,532.2
1998-12,6870.0,11498.9,4628.9,7664.2,794.3,2701.1,1906.9,66.1,60.1,54.3,14200.0,6535.8,8373.9,15459.0,7085.0,72.2,65.4,58.9,11601.9,23629.5,12027.6,709.7,8.5,8.1,7.8,1259.0,549.3
1999-01,6915.6,11592.2,4676.5,7711.7,796.1,2681.2,1885.1,66.4,60.3,54.5,14273.3,6561.6,8394.4,15499.4,7105.0,72.3,65.5,59.0,11612.4,23650.9,12038.4,682.6,8.1,7.9,7.6,1226.0,543.4
1999-02,6904.0,11612.2,4708.2,7708.4,804.4,2651.0,1846.7,66.3,60.3,54.4,14263.3,6554.9,8392.8,15486.6,7093.8,72.2,65.4,58.9,11623.0,23672.2,12049.2,684.4,8.2,7.9,7.6,1223.3,539.0
1999-03,6921.8,11643.7,4721.9,7725.5,803.7,2635.0,1831.3,66.4,60.3,54.3,14278.7,6553.2,8406.1,15497.7,7091.7,72.3,65.4,58.8,11633.5,23693.5,12060.0,680.6,8.1,7.9,7.6,1219.0,538.5
1999-04,6954.7,11693.4,4738.7,7752.4,797.7,2623.2,1825.4,66.6,60.4,54.4,14316.6,6564.2,8456.0,15592.5,7136.4,72.6,65.7,59.1,11644.8,23716.0,12071.2,703.6,8.3,8.2,8.0,1275.9,572.3
1999-05,6972.1,11731.6,4759.5,7767.7,795.6,2621.1,1825.5,66.6,60.5,54.5,14352.7,6585.0,8449.4,15591.5,7142.1,72.5,65.7,59.1,11656.7,23739.9,12083.2,681.7,8.1,7.9,7.8,1238.8,557.1
1999-06,6976.7,11721.4,4744.7,7774.7,798.0,2651.5,1853.6,66.6,60.5,54.5,14373.0,6598.2,8428.5,15553.3,7124.8,72.2,65.4,58.9,11671.6,23769.7,12098.1,653.8,7.8,7.6,7.4,1180.3,526.6
1999-07,6972.3,11754.3,4782.0,7796.9,824.6,2676.5,1851.9,66.7,60.7,54.8,14430.9,6633.9,8453.6,15610.2,7156.5,72.4,65.6,59.1,11683.5,23792.9,12109.3,656.7,7.8,7.6,7.3,1179.3,522.6
1999-08,6985.7,11769.0,4783.3,7797.2,811.4,2682.8,1871.4,66.7,60.7,54.9,14451.8,6654.6,8455.8,15610.6,7154.8,72.3,65.5,59.0,11697.9,23820.6,12122.6,658.6,7.8,7.4,7.0,1158.9,500.2
1999-09,7012.8,11816.2,4803.4,7825.2,812.4,2658.4,1846.0,66.8,60.7,54.8,14474.6,6649.4,8498.9,15645.9,7147.0,72.6,65.6,58.9,11710.4,23844.8,12134.4,673.7,7.9,7.5,7.0,1171.3,497.6
1999-10,7056.7,11864.4,4807.7,7860.2,803.5,2650.2,1846.7,67.0,60.8,54.8,14514.7,6654.5,8497.7,15640.3,7142.6,72.5,65.5,58.8,11723.1,23869.2,12146.0,637.5,7.5,7.2,6.8,1125.6,488.2
1999-11,7081.2,11923.4,4842.2,7887.0,805.8,2626.0,1820.2,67.2,60.9,54.8,14549.4,6662.4,8497.8,15633.5,7135.7,72.4,65.4,58.7,11735.5,23892.8,12157.3,610.9,7.2,6.9,6.6,1084.1,473.3
1999-12,7118.6,11978.4,4859.9,7933.6,815.0,2632.9,1817.8,67.5,61.1,54.9,14611.3,6677.7,8524.8,15671.1,7146.3,72.6,65.5,58.7,11747.3,23915.0,12167.7,591.2,6.9,6.8,6.6,1059.8,468.6
2000-01,7129.4,12006.9,4877.5,7934.7,805.3,2645.9,1840.6,67.5,61.2,55.2,14652.7,6718.1,8532.6,15720.8,7188.2,72.6,65.7,59.0,11759.3,23937.8,12178.5,598.0,7.0,6.8,6.5,1068.1,470.1
2000-02,7141.0,12027.3,4886.2,7935.0,794.0,2645.0,1851.0,67.4,61.2,55.3,14672.2,6737.2,8526.5,15753.3,7226.8,72.4,65.7,59.3,11772.9,23963.5,12190.6,591.5,6.9,6.9,6.8,1081.1,489.6
2000-03,7145.1,12061.5,4916.5,7953.5,808.5,2636.0,1827.5,67.5,61.3,55.3,14697.5,6744.0,8542.4,15779.8,7237.4,72.5,65.8,59.3,11786.4,23988.6,12202.2,588.9,6.9,6.9,6.8,1082.3,493.4
2000-04,7120.4,12034.4,4914.1,7969.6,849.2,2688.2,1839.0,67.5,61.3,55.3,14722.7,6753.1,8557.8,15787.2,7229.3,72.5,65.7,59.2,11800.2,24014.6,12214.4,588.3,6.9,6.7,6.6,1064.5,476.2
2000-05,7135.5,12076.6,4941.1,7956.9,821.4,2659.8,1838.4,67.3,61.3,55.4,14736.4,6779.5,8536.6,15783.8,7247.2,72.2,65.6,59.3,11818.1,24048.5,12230.3,579.7,6.8,6.6,6.5,1047.5,467.7
2000-06,7128.9,12074.9,4946.0,7940.5,811.6,2671.9,1860.3,67.1,61.3,55.6,14746.8,6806.4,8539.4,15807.8,7268.5,72.2,65.7,59.4,11832.8,24076.3,12243.5,598.9,7.0,6.7,6.4,1061.0,462.1
2000-07,7137.1,12079.5,4942.4,7961.4,824.3,2670.9,1846.6,67.2,61.2,55.4,14750.4,6789.1,8540.8,15818.5,7277.7,72.1,65.6,59.4,11846.6,24102.5,12255.9,579.4,6.8,6.8,6.7,1068.0,488.6
2000-08,7127.6,12082.3,4954.7,7963.3,835.7,2688.0,1852.3,67.1,61.2,55.5,14770.3,6807.1,8576.8,15883.5,7306.6,72.3,65.8,59.5,11863.7,24134.6,12271.0,613.5,7.2,7.0,6.8,1113.1,499.6
2000-09,7148.2,12081.8,4933.6,7987.5,839.3,2730.4,1891.1,67.2,61.3,55.6,14812.2,6824.7,8592.2,15916.3,7324.0,72.3,65.9,59.6,11878.1,24162.1,12284.0,604.7,7.0,6.9,6.8,1104.1,499.3
2000-10,7170.1,12138.8,4968.7,7997.6,827.4,2696.5,1869.1,67.2,61.3,55.6,14835.3,6837.7,8601.7,15955.7,7354.0,72.3,66.0,59.8,11892.7,24189.6,12296.9,604.2,7.0,7.0,7.0,1120.4,516.2
2000-11,7185.3,12203.6,5018.3,8014.8,829.5,2667.8,1838.3,67.3,61.4,55.7,14871.4,6856.6,8628.1,15982.1,7354.0,72.5,66.0,59.7,11907.0,24216.4,12309.5,613.3,7.1,6.9,6.8,1110.7,497.4
2000-12,7207.7,12219.9,5012.2,8057.8,850.1,2700.1,1850.0,67.6,61.5,55.7,14920.0,6862.1,8651.9,16003.2,7351.3,72.6,66.0,59.7,11920.6,24241.9,12321.3,594.1,6.9,6.8,6.7,1083.2,489.2
2001-01,7196.6,12196.3,4999.7,8026.8,830.2,2698.0,1867.8,67.3,61.4,55.7,14894.4,6867.6,8628.1,15994.5,7366.4,72.4,65.9,59.7,11924.2,24255.3,12331.1,601.3,7.0,6.9,6.8,1100.1,498.8
2001-02,7186.4,12202.3,5015.9,8022.0,835.6,2681.5,1846.0,67.2,61.3,55.6,14883.9,6861.9,8648.3,16004.4,7356.1,72.4,65.9,59.6,11937.5,24280.4,12342.9,626.3,7.2,7.0,6.7,1120.5,494.2
2001-03,7176.5,12202.6,5026.2,8005.0,828.5,2686.1,1857.6,67.0,61.2,55.7,14888.7,6883.7,8655.3,16033.2,7378.0,72.4,66.0,59.7,11952.2,24308.1,12356.0,650.3,7.5,7.1,6.7,1144.6,494.3
2001-04,7177.5,12221.1,5043.6,8028.0,850.5,2701.2,1850.7,67.1,61.3,55.7,14922.3,6894.3,8674.1,16066.9,7392.8,72.5,66.0,59.7,11971.3,24344.9,12373.5,646.2,7.4,7.1,6.7,1144.7,498.5
2001-05,7176.3,12219.5,5043.2,8024.8,848.4,2726.7,1878.3,66.9,61.3,55.9,14946.2,6921.5,8665.6,16076.9,7411.2,72.3,66.0,59.8,11987.2,24375.1,12388.0,640.9,7.4,7.0,6.6,1130.6,489.8
2001-06,7171.7,12218.3,5046.6,8026.9,855.2,2704.2,1849.0,66.9,61.1,55.6,14922.5,6895.6,8684.1,16085.1,7401.0,72.3,65.9,59.7,12003.4,24406.3,12402.9,657.2,7.6,7.2,6.8,1162.6,505.4
2001-07,7185.9,12187.2,5001.3,8033.9,848.0,2759.1,1911.1,66.8,61.1,55.7,14946.3,6912.4,8665.0,16083.9,7419.0,72.1,65.8,59.7,12021.5,24442.1,12420.6,631.1,7.3,7.1,6.8,1137.7,506.6
2001-08,7198.4,12262.6,5064.2,8038.0,839.6,2685.9,1846.3,66.8,61.1,55.6,14948.5,6910.5,8688.2,16112.4,7424.3,72.2,65.8,59.7,12036.0,24470.7,12434.7,650.2,7.5,7.2,6.9,1163.9,513.8
2001-09,7182.1,12273.0,5090.9,8040.1,858.0,2699.8,1841.8,66.7,61.1,55.7,14972.8,6932.7,8682.9,16131.5,7448.6,72.1,65.8,59.8,12050.2,24498.4,12448.3,642.8,7.4,7.2,6.9,1158.7,516.0
2001-10,7187.5,12274.0,5086.5,8040.6,853.0,2702.9,1849.8,66.7,61.1,55.7,14976.9,6936.3,8708.0,16159.8,7451.8,72.2,65.9,59.8,12063.5,24525.1,12461.6,667.4,7.7,7.3,6.9,1182.9,515.5
2001-11,7181.4,12240.7,5059.3,8025.6,844.2,2749.6,1905.4,66.5,61.1,55.8,14990.3,6964.7,8715.2,16199.7,7484.5,72.2,66.0,60.0,12076.5,24550.9,12474.3,689.6,7.9,7.5,6.9,1209.4,519.8
2001-12,7140.1,12199.9,5059.8,8001.1,861.0,2765.7,1904.7,66.2,60.9,55.8,14965.6,6964.5,8765.2,16276.1,7510.9,72.5,66.2,60.2,12088.9,24575.0,12486.1,764.0,8.7,8.1,7.3,1310.4,546.4
2002-01,7137.6,12223.1,5085.5,8013.7,876.1,2796.3,1920.3,66.2,61.0,56.0,15019.4,7005.7,8789.2,16327.4,7538.2,72.6,66.3,60.3,12105.7,24608.4,12502.7,775.5,8.8,8.0,7.1,1307.9,532.5
2002-02,7176.2,12262.0,5085.8,8054.7,878.5,2780.3,1901.9,66.5,61.1,55.8,15042.3,6987.6,8808.2,16338.5,7530.3,72.7,66.3,60.2,12118.5,24634.0,12515.4,753.5,8.6,7.9,7.2,1296.2,542.7
2002-03,7232.5,12308.2,5075.6,8100.9,868.4,2812.4,1944.0,66.8,61.3,56.0,15120.5,7019.6,8839.8,16412.2,7572.4,72.9,66.5,60.4,12133.0,24662.4,12529.5,738.9,8.4,7.9,7.3,1291.7,552.8
2002-04,7247.4,12331.3,5083.9,8120.9,873.5,2836.5,1963.0,66.8,61.4,56.2,15167.8,7046.9,8837.1,16432.5,7595.4,72.7,66.5,60.5,12151.5,24699.4,12547.9,716.2,8.1,7.7,7.2,1264.8,548.6
2002-05,7273.0,12382.3,5109.3,8157.1,884.0,2839.9,1955.9,67.0,61.6,56.2,15222.2,7065.2,8886.1,16503.6,7617.5,73.0,66.7,60.6,12166.9,24729.8,12562.9,729.0,8.2,7.8,7.3,1281.3,552.3
2002-06,7305.5,12438.4,5132.9,8190.5,885.0,2845.9,1960.9,67.2,61.7,56.4,15284.3,7093.8,8891.3,16543.3,7652.0,73.0,66.8,60.8,12182.6,24761.0,12578.3,700.8,7.9,7.6,7.3,1259.0,558.3
2002-07,7320.7,12491.8,5171.1,8202.6,881.9,2832.4,1950.5,67.2,61.8,56.5,15324.2,7121.6,8914.7,16592.8,7678.0,73.1,66.9,61.0,12199.7,24795.8,12596.1,712.2,8.0,7.6,7.2,1268.6,556.4
2002-08,7320.8,12516.6,5195.7,8231.9,911.0,2890.3,1979.3,67.4,62.1,56.9,15406.9,7175.0,8928.0,16641.8,7713.9,73.1,67.1,61.2,12211.1,24818.6,12607.5,696.1,7.8,7.4,7.0,1235.0,538.8
2002-09,7315.8,12504.8,5189.0,8225.6,909.8,2900.4,1990.7,67.3,62.0,56.9,15405.2,7179.6,8937.7,16665.1,7727.4,73.1,67.1,61.2,12224.5,24845.8,12621.3,712.1,8.0,7.6,7.1,1259.9,547.8
2002-10,7301.9,12471.6,5169.7,8220.9,919.0,2947.5,2028.5,67.2,62.0,57.0,15419.1,7198.2,8938.3,16686.5,7748.2,73.1,67.1,61.3,12235.5,24868.1,12632.6,717.4,8.0,7.6,7.1,1267.4,550.0
