ref_date,qCgov,qChh,qChhDurable,qChhGoods,qChhNondurable,qChhSemidurable,qChhService,qCnpish,qCtotal,qExpGS,qExpGoods,qExpServices,qFDD,qGDP,qImpGS,qImpGoods,qImpServices,qInvbus,qInvbusIPP,qInvbusME,qInvbusNRS,qInvbusNRSME,qInvbusRS,qInvgov,qInvint,qInvintBus,qInvintFarm,qInvintNonfarm,qInvnpish,qInvtotal,qdiscrepancy,vCgov,vChh,vChhDurable,vChhGoods,vChhNondurable,vChhSemidurable,vChhService,vCnpish,vCtotal,vExpGS,vExpGoods,vExpServices,vFDD,vGDP,vImpGS,vImpGoods,vImpServices,vInvbus,vInvbusIPP,vInvbusME,vInvbusNRS,vInvbusNRSME,vInvbusRS,vInvgov,vInvint,vInvintBus,vInvintFarm,vInvintNonfarm,vInvnpish,vInvtotal,vdiscrepancy
2003-07-01,319677.0,772438.0,91191.0,358736.0,221001.0,49430.0,413170.0,21926.0,1112644.0,523582.0,442602.0,79669.0,1432161.0,1544874.0,407898.0,335764.0,72534.0,263477.0,31519.0,54095.0,73917.0,127436.0,105014.0,51332.0,-2953.0,-2967.0,4988.0,-6423.0,1582.0,316518.0,54.0,251120.0,687100.0,98948.0,331796.0,177252.0,55596.0,355304.0,17332.0,955552.0,454232.0,389836.0,64396.0,1210000.0,1258296.0,402944.0,331432.0,71512.0,212744.0,26932.0,64468.0,48708.0,113176.0,72636.0,40368.0,-3036.0,-3088.0,1932.0,-5020.0,1336.0,254448.0,44.0
2003-10-01,322190.0,773882.0,87496.0,355349.0,222199.0,49360.0,418294.0,21389.0,1115942.0,540327.0,456668.0,82313.0,1442359.0,1555533.0,427142.0,350492.0,77066.0,270163.0,31840.0,56174.0,76001.0,131767.0,106864.0,52073.0,1728.0,1697.0,3874.0,-1019.0,1347.0,323717.0,210.0,254292.0,687360.0,94676.0,327136.0,176804.0,55656.0,360224.0,17272.0,958924.0,460692.0,393572.0,67120.0,1218824.0,1272884.0,410596.0,336156.0,74440.0,218340.0,26624.0,65980.0,50492.0,116472.0,75244.0,40436.0,3792.0,3688.0,1940.0,1748.0,1124.0,259900.0,172.0
2004-01-01,324271.0,784209.0,90004.0,361392.0,224098.0,50559.0,422484.0,21145.0,1128298.0,539677.0,456601.0,81699.0,1462121.0,1566737.0,430920.0,354789.0,76565.0,276809.0,32873.0,57518.0,76787.0,134138.0,110287.0,53365.0,-3315.0,-3195.0,2651.0,-4887.0,989.0,331286.0,1035.0,256820.0,700760.0,96996.0,334760.0,180888.0,56876.0,366000.0,17332.0,974912.0,471320.0,403988.0,67332.0,1243312.0,1296216.0,416056.0,341180.0,74876.0,225388.0,27708.0,66960.0,52128.0,119088.0,78592.0,42184.0,-3216.0,-3120.0,1012.0,-4132.0,828.0,268400.0,856.0
2004-04-01,323685.0,788114.0,90568.0,362738.0,224362.0,50941.0,425075.0,20778.0,1131448.0,565093.0,479261.0,84284.0,1470323.0,1585347.0,442528.0,366942.0,76059.0,281714.0,33589.0,57952.0,78324.0,135882.0,112870.0,53821.0,-5610.0,-5811.0,2367.0,-7224.0,851.0,336517.0,-33.0,257436.0,709360.0,97876.0,338944.0,183972.0,57096.0,370416.0,17672.0,984468.0,514264.0,444064.0,70200.0,1261980.0,1328148.0,443984.0,367568.0,76416.0,233664.0,28716.0,68604.0,54212.0,122816.0,82132.0,43120.0,-4084.0,-4328.0,1372.0,-5700.0,728.0,277512.0,-28.0
2004-07-01,326346.0,795440.0,91370.0,365931.0,225815.0,51769.0,429218.0,21150.0,1141823.0,563225.0,476484.0,85333.0,1485545.0,1604061.0,455247.0,379097.0,76633.0,286024.0,34506.0,59098.0,79442.0,138236.0,113787.0,54301.0,14205.0,14239.0,2179.0,12176.0,941.0,341414.0,-76.0,260168.0,717072.0,98532.0,342420.0,186276.0,57612.0,374652.0,18096.0,995336.0,512332.0,441280.0,71052.0,1277388.0,1351480.0,451500.0,375992.0,75508.0,237884.0,29440.0,68636.0,56040.0,124676.0,83768.0,43352.0,13324.0,13136.0,1508.0,11628.0,816.0,282052.0,-64.0
2004-10-01,328112.0,801861.0,92706.0,368885.0,227572.0,51656.0,432682.0,21538.0,1150460.0,557714.0,469865.0,86636.0,1499904.0,1615585.0,460378.0,381548.0,79331.0,290415.0,34864.0,60764.0,79564.0,140455.0,115617.0,55393.0,22556.0,22785.0,2782.0,19967.0,1282.0,347249.0,279.0,263032.0,724568.0,100116.0,346860.0,189248.0,57496.0,377708.0,18684.0,1006284.0,496468.0,423700.0,72768.0,1293628.0,1367080.0,444384.0,368352.0,76032.0,241376.0,30188.0,68520.0,57156.0,125676.0,85512.0,44856.0,21132.0,21332.0,1736.0,19596.0,1112.0,287344.0,236.0
2005-01-01,326357.0,813035.0,94130.0,372768.0,228418.0,52925.0,440064.0,22081.0,1160909.0,563240.0,476241.0,85654.0,1519533.0,1621176.0,475835.0,395361.0,80994.0,296888.0,36013.0,63496.0,82220.0,146030.0,114819.0,57742.0,20493.0,20390.0,1988.0,18200.0,1885.0,356674.0,-362.0,265640.0,738364.0,101736.0,351856.0,191156.0,58964.0,386508.0,19052.0,1023056.0,501152.0,428812.0,72340.0,1319028.0,1380324.0,457924.0,379380.0,78544.0,248108.0,30852.0,71592.0,59624.0,131216.0,86040.0,46228.0,18376.0,18404.0,1152.0,17252.0,1636.0,295972.0,-308.0
2005-04-01,327512.0,820058.0,95583.0,375141.0,228214.0,53691.0,444774.0,22362.0,1169485.0,561190.0,472895.0,87080.0,1536466.0,1632938.0,472288.0,392349.0,80455.0,303633.0,37089.0,64675.0,83947.0,148902.0,117667.0,59139.0,11182.0,11107.0,2008.0,9292.0,2322.0,365271.0,1153.0,269332.0,748504.0,102644.0,355484.0,193320.0,59520.0,393020.0,19456.0,1037292.0,511192.0,437244.0,73948.0,1343524.0,1399608.0,465988.0,386504.0,79484.0,256120.0,31836.0,73272.0,61704.0,134976.0,89308.0,48084.0,9892.0,9792.0,852.0,8940.0,2028.0,306232.0,988.0
2005-07-01,329367.0,825517.0,96272.0,375976.0,228324.0,53656.0,449527.0,22692.0,1177147.0,569271.0,480355.0,87620.0,1553695.0,1652719.0,480595.0,398217.0,82907.0,312176.0,38454.0,68587.0,86124.0,155531.0,117726.0,60139.0,13592.0,13647.0,1815.0,11867.0,2619.0,375143.0,1661.0,272716.0,757540.0,103388.0,359928.0,197120.0,59420.0,397612.0,19784.0,1050040.0,529084.0,454104.0,74980.0,1365396.0,1436992.0,469036.0,388692.0,80344.0,263716.0,33264.0,75728.0,64392.0,140120.0,90332.0,49372.0,10104.0,10096.0,376.0,9720.0,2268.0,315356.0,1444.0
2005-10-01,333031.0,833352.0,96019.0,377292.0,228783.0,54685.0,456229.0,23043.0,1188951.0,582575.0,491918.0,89292.0,1573338.0,1669060.0,491840.0,408427.0,83948.0,318868.0,38836.0,71746.0,88357.0,161242.0,117969.0,61282.0,10239.0,10190.0,1610.0,8676.0,2775.0,383143.0,-286.0,277024.0,765244.0,103308.0,360984.0,197724.0,59952.0,404260.0,20056.0,1062324.0,554352.0,477584.0,76768.0,1386504.0,1469436.0,477980.0,396784.0,81196.0,270816.0,33556.0,78160.0,67344.0,145504.0,91756.0,50944.0,6812.0,6720.0,404.0,6316.0,2420.0,324180.0,-252.0
2006-01-01,334368.0,845036.0,98772.0,383140.0,229386.0,56621.0,462023.0,23351.0,1202502.0,574749.0,485955.0,87380.0,1593853.0,1682596.0,496260.0,411424.0,85376.0,325742.0,37846.0,73203.0,90625.0,164921.0,122299.0,61378.0,17264.0,17281.0,-953.0,17274.0,2827.0,390194.0,-935.0,279916.0,779144.0,106356.0,367736.0,199520.0,61860.0,411408.0,20420.0,1079480.0,526872.0,451908.0,74964.0,1413496.0,1476000.0,475892.0,393836.0,82056.0,280064.0,33032.0,79640.0,70316.0,149956.0,97076.0,51464.0,12344.0,12280.0,-696.0,12976.0,2488.0,334016.0,-820.0
2006-04-01,337932.0,852667.0,100801.0,388693.0,231729.0,57642.0,463944.0,23426.0,1213737.0,572631.0,482816.0,88511.0,1608569.0,1683465.0,509392.0,424151.0,85806.0,328789.0,37538.0,74842.0,93462.0,169309.0,120944.0,61925.0,17949.0,18015.0,-1835.0,18639.0,2698.0,393658.0,867.0,287360.0,789056.0,107444.0,373420.0,203240.0,62736.0,415636.0,20732.0,1097148.0,524532.0,447888.0,76644.0,1437360.0,1490716.0,487940.0,405340.0,82600.0,285396.0,33096.0,80160.0,73848.0,154008.0,98292.0,52416.0,15996.0,16044.0,-1192.0,17236.0,2400.0,340212.0,768.0
2006-07-01,339026.0,862048.0,103624.0,394226.0,233357.0,58453.0,467708.0,23298.0,1224237.0,572306.0,481970.0,89075.0,1619099.0,1688166.0,508624.0,422002.0,87177.0,328565.0,37725.0,74840.0,96305.0,171782.0,117749.0,62301.0,12862.0,12869.0,-1185.0,13285.0,2478.0,393575.0,-870.0,290988.0,799500.0,109664.0,377228.0,204272.0,63292.0,422272.0,20904.0,1111392.0,530796.0,453112.0,77684.0,1456092.0,1504936.0,493888.0,408884.0,85004.0,289216.0,33304.0,80716.0,77420.0,158136.0,97776.0,53268.0,12712.0,12772.0,-480.0,13252.0,2216.0,344700.0,-776.0
2006-10-01,341158.0,870951.0,104617.0,395552.0,233003.0,58936.0,475431.0,23325.0,1235372.0,576651.0,485893.0,89467.0,1632460.0,1694895.0,508467.0,423274.0,85768.0,329739.0,37866.0,74561.0,97630.0,172613.0,117924.0,63614.0,39.0,39.0,-1358.0,1035.0,2210.0,395759.0,-40.0,294024.0,806868.0,110416.0,375596.0,201656.0,63524.0,431272.0,21060.0,1121952.0,537096.0,458876.0,78220.0,1473000.0,1514764.0,496788.0,411456.0,85332.0,294476.0,34496.0,81144.0,79340.0,160484.0,99496.0,54588.0,1492.0,1552.0,-504.0,2056.0,1984.0,351048.0,-36.0
2007-01-01,342521.0,878693.0,105131.0,399810.0,235198.0,60428.0,478880.0,22555.0,1243787.0,582434.0,493369.0,87533.0,1646553.0,1705736.0,519459.0,433656.0,86423.0,334437.0,37713.0,75139.0,96578.0,172370.0,123275.0,65316.0,3606.0,3587.0,-1379.0,4506.0,1586.0,401474.0,-1076.0,298700.0,821208.0,112020.0,383476.0,206604.0,64852.0,437732.0,20952.0,1140860.0,554040.0,476728.0,77312.0,1502452.0,1547276.0,510516.0,423652.0,86864.0,302668.0,33712.0,82380.0,79148.0,161528.0,107428.0,57352.0,2276.0,2304.0,-936.0,3240.0,1572.0,361592.0,-976.0
2007-04-01,344123.0,891981.0,109291.0,407646.0,238130.0,60911.0,484240.0,22739.0,1259029.0,591407.0,501073.0,88771.0,1664805.0,1722263.0,527736.0,437723.0,90563.0,336330.0,37991.0,76077.0,96369.0,173267.0,123990.0,66334.0,535.0,497.0,-1396.0,1542.0,1653.0,404443.0,-760.0,302956.0,837348.0,116220.0,393404.0,211756.0,65428.0,443944.0,21064.0,1161368.0,555276.0,476856.0,78420.0,1528140.0,1576612.0,506496.0,417556.0,88940.0,306200.0,34420.0,80784.0,80852.0,161636.0,110144.0,59032.0,388.0,348.0,-804.0,1152.0,1540.0,366772.0,-696.0
2007-07-01,348920.0,900362.0,108601.0,409638.0,239601.0,62167.0,490715.0,22868.0,1272261.0,581239.0,492074.0,87651.0,1679751.0,1729494.0,540529.0,449173.0,91950.0,337061.0,38497.0,76311.0,96738.0,173865.0,123597.0,67098.0,17185.0,17111.0,-1755.0,18007.0,1848.0,406121.0,-1316.0,304788.0,846584.0,114992.0,393420.0,212036.0,66392.0,453164.0,21484.0,1172856.0,530752.0,453460.0,77292.0,1543992.0,1582248.0,506172.0,417044.0,89128.0,309432.0,35484.0,79132.0,82956.0,162088.0,111860.0,60056.0,14880.0,14712.0,-1208.0,15920.0,1648.0,371136.0,-1204.0
2007-10-01,349041.0,916872.0,111123.0,415291.0,242241.0,62574.0,501643.0,23424.0,1289759.0,567381.0,477915.0,88101.0,1702136.0,1731459.0,551830.0,452376.0,99810.0,341623.0,39411.0,78871.0,97055.0,176973.0,124108.0,67103.0,21746.0,21877.0,-909.0,22117.0,2127.0,410981.0,-1131.0,308388.0,862976.0,115580.0,398892.0,216720.0,66592.0,464084.0,22080.0,1193444.0,520036.0,442192.0,77844.0,1566784.0,1604508.0,499620.0,406308.0,93312.0,311584.0,35824.0,78536.0,83952.0,162488.0,113272.0,59872.0,18356.0,18416.0,-852.0,19268.0,1884.0,373340.0,-1048.0
2008-01-01,352166.0,924095.0,116500.0,421997.0,242425.0,63268.0,502043.0,24169.0,1300854.0,559123.0,471078.0,86692.0,1722571.0,1732786.0,552494.0,452946.0,99905.0,347862.0,40596.0,79209.0,103490.0,183397.0,122686.0,69818.0,10406.0,10282.0,1234.0,9044.0,2597.0,420386.0,-76.0,315756.0,873300.0,118924.0,405288.0,219840.0,66524.0,468012.0,23244.0,1212300.0,546988.0,467960.0,79028.0,1597024.0,1637296.0,514020.0,419388.0,94632.0,318884.0,37648.0,79368.0,89836.0,169204.0,112032.0,63432.0,7376.0,7216.0,464.0,6752.0,2408.0,384724.0,-72.0
2008-04-01,359854.0,925145.0,116103.0,422752.0,242412.0,64358.0,502329.0,25055.0,1310237.0,564139.0,475345.0,87425.0,1729403.0,1739053.0,556434.0,459452.0,97399.0,345381.0,40577.0,78217.0,105023.0,183772.0,119828.0,69463.0,7719.0,7571.0,2149.0,5522.0,2817.0,417773.0,572.0,326812.0,880684.0,117260.0,409328.0,224724.0,67344.0,471356.0,23940.0,1231436.0,592360.0,511144.0,81216.0,1620800.0,1677448.0,544048.0,447940.0,96108.0,322120.0,37404.0,79740.0,94160.0,173900.0,110816.0,64552.0,7784.0,7352.0,1932.0,5420.0,2692.0,389364.0,552.0
2008-07-01,359725.0,925694.0,115392.0,422374.0,242260.0,64827.0,503278.0,25389.0,1311008.0,559627.0,469977.0,88554.0,1726576.0,1753314.0,541540.0,446158.0,95785.0,341949.0,39917.0,77626.0,105586.0,183666.0,117129.0,69114.0,15727.0,15788.0,4228.0,11751.0,2994.0,414173.0,-1200.0,329148.0,888472.0,115848.0,413420.0,229528.0,68044.0,475052.0,24252.0,1241872.0,600848.0,517852.0,82996.0,1636424.0,1694512.0,556240.0,458388.0,97852.0,325324.0,37264.0,81452.0,96332.0,177784.0,110276.0,66308.0,14640.0,14320.0,3808.0,10512.0,2920.0,394552.0,-1160.0
2008-10-01,364937.0,914495.0,109208.0,415667.0,242108.0,64669.0,498819.0,25462.0,1304807.0,534041.0,443853.0,89779.0,1703045.0,1732984.0,508238.0,419535.0,89076.0,323869.0,37757.0,71616.0,102990.0,174589.0,110317.0,70146.0,8212.0,8341.0,2754.0,5801.0,2955.0,397086.0,-664.0,335320.0,871580.0,108700.0,397144.0,221524.0,66920.0,474436.0,24312.0,1231212.0,539560.0,455780.0,83780.0,1618136.0,1618908.0,548368.0,450044.0,98324.0,316048.0,36176.0,82776.0,94200.0,176976.0,102896.0,67908.0,10200.0,10120.0,2648.0,7472.0,2968.0,386924.0,-620.0
2009-01-01,364979.0,911646.0,106398.0,413108.0,243700.0,63603.0,498529.0,25167.0,1301677.0,488049.0,401851.0,86053.0,1658947.0,1693824.0,459155.0,369953.0,89130.0,284618.0,33196.0,59413.0,88703.0,147764.0,103206.0,70214.0,5130.0,5004.0,-1573.0,6237.0,2255.0,357087.0,-226.0,338428.0,866320.0,104564.0,391720.0,221048.0,66108.0,474600.0,23832.0,1228580.0,460416.0,380792.0,79624.0,1575624.0,1557232.0,481660.0,383156.0,98504.0,277552.0,31948.0,70508.0,81116.0,151624.0,93980.0,67260.0,3060.0,2744.0,-1656.0,4400.0,2232.0,347044.0,-208.0
2009-04-01,367834.0,919610.0,109302.0,416138.0,243661.0,63643.0,503462.0,24349.0,1311681.0,468265.0,381837.0,86326.0,1667167.0,1675340.0,452016.0,361813.0,89978.0,280479.0,32190.0,58533.0,82810.0,141467.0,106877.0,72701.0,-8174.0,-7776.0,-2590.0,-5478.0,2249.0,355386.0,-1437.0,343588.0,873628.0,108564.0,395148.0,220508.0,66076.0,478480.0,23040.0,1240256.0,430464.0,350820.0,79644.0,1582484.0,1548488.0,454340.0,358736.0,95604.0,270740.0,30776.0,67032.0,75256.0,142288.0,97676.0,69284.0,-8792.0,-8380.0,-2436.0,-5944.0,2204.0,342228.0,-1328.0
2009-07-01,369790.0,929661.0,112943.0,420503.0,244029.0,63837.0,509147.0,23343.0,1322695.0,480789.0,395438.0,85281.0,1689397.0,1682878.0,480650.0,388429.0,92221.0,286062.0,32300.0,60347.0,81991.0,142763.0,111194.0,78348.0,-4469.0,-4664.0,1911.0,-6067.0,2213.0,366529.0,-1593.0,346384.0,886432.0,112220.0,400624.0,222352.0,66052.0,485808.0,22516.0,1255332.0,440564.0,361268.0,79296.0,1604592.0,1567924.0,467904.0,373368.0,94536.0,273468.0,30924.0,65656.0,73824.0,139480.0,103064.0,73652.0,-7844.0,-7784.0,792.0,-8576.0,2140.0,349260.0,-1484.0
2009-10-01,372821.0,936029.0,115069.0,423230.0,244406.0,63984.0,512788.0,22915.0,1331647.0,492398.0,405482.0,86850.0,1715585.0,1702503.0,499322.0,402952.0,96336.0,297652.0,33060.0,63375.0,82788.0,146832.0,118051.0,83873.0,-5061.0,-5098.0,1823.0,-6374.0,2407.0,383801.0,-414.0,352148.0,900400.0,113616.0,405384.0,225532.0,66236.0,495016.0,22484.0,1275032.0,460872.0,379524.0,81348.0,1638568.0,1611692.0,479092.0,382020.0,97072.0,283104.0,31796.0,65980.0,75036.0,141016.0,110292.0,78112.0,-8264.0,-8272.0,584.0,-8856.0,2320.0,363536.0,-392.0
2010-01-01,376161.0,946496.0,115189.0,427867.0,245800.0,66945.0,518617.0,23133.0,1345683.0,499315.0,414636.0,84602.0,1743096.0,1723041.0,521491.0,418620.0,102725.0,310583.0,34628.0,63765.0,90724.0,154799.0,121412.0,84482.0,4127.0,4037.0,-1355.0,4954.0,2366.0,397336.0,-889.0,353536.0,911508.0,114784.0,412096.0,229016.0,68296.0,499412.0,22196.0,1287240.0,473476.0,393532.0,79944.0,1665188.0,1644032.0,497576.0,396208.0,101368.0,296304.0,33536.0,65276.0,83640.0,148916.0,113852.0,79364.0,3792.0,3624.0,-308.0,3932.0,2280.0,377948.0,-848.0
2010-04-01,375733.0,954546.0,114492.0,428353.0,247530.0,66512.0,526178.0,23429.0,1353657.0,515523.0,431089.0,84374.0,1759525.0,1732057.0,536043.0,431965.0,103995.0,318116.0,36047.0,66733.0,95215.0,162264.0,119956.0,85359.0,-5067.0,-5236.0,-2373.0,-3253.0,2411.0,405802.0,-1115.0,355132.0,919440.0,115144.0,412096.0,229128.0,67824.0,507344.0,22620.0,1297192.0,480920.0,400968.0,79952.0,1686140.0,1653240.0,511464.0,409004.0,102460.0,305804.0,34792.0,68284.0,89212.0,157496.0,113516.0,80804.0,-1292.0,-1768.0,-672.0,-1096.0,2340.0,388948.0,-1064.0
2010-07-01,377064.0,962245.0,116832.0,433772.0,249110.0,67894.0,528467.0,23608.0,1362887.0,515499.0,429926.0,85493.0,1773366.0,1744332.0,546067.0,443816.0,102327.0,322749.0,36801.0,67000.0,101126.0,168253.0,117742.0,85304.0,4590.0,4278.0,-1320.0,5260.0,2428.0,410414.0,-2237.0,358884.0,930732.0,117064.0,417924.0,232748.0,68112.0,512808.0,23088.0,1312704.0,483264.0,401968.0,81296.0,1707380.0,1665372.0,529224.0,426124.0,103100.0,311592.0,35648.0,68884.0,95440.0,164324.0,111620.0,80736.0,6088.0,5036.0,-144.0,5180.0,2348.0,394676.0,-2136.0
2010-10-01,379675.0,970991.0,118760.0,436881.0,249565.0,68543.0,534100.0,24302.0,1374952.0,528009.0,441724.0,86220.0,1792651.0,1763825.0,548300.0,441903.0,106326.0,330475.0,36847.0,69201.0,107437.0,176689.0,116924.0,84638.0,-6397.0,-5895.0,-1163.0,-4786.0,2571.0,417644.0,-1493.0,363612.0,945200.0,118588.0,424940.0,237328.0,69024.0,520260.0,23692.0,1332504.0,506108.0,422948.0,83160.0,1734432.0,1701548.0,530348.0,424680.0,105668.0,318432.0,35648.0,68876.0,101556.0,170432.0,112352.0,81020.0,-7204.0,-7324.0,-208.0,-7116.0,2476.0,401928.0,-1440.0
2011-01-01,379986.0,972728.0,116545.0,434800.0,249675.0,68621.0,537924.0,24743.0,1377445.0,529014.0,443437.0,85508.0,1799553.0,1777148.0,560617.0,453601.0,106983.0,336928.0,36040.0,70085.0,111529.0,181620.0,119274.0,82775.0,10949.0,10135.0,651.0,9436.0,2400.0,422078.0,-1178.0,368512.0,952556.0,116968.0,426912.0,241228.0,68716.0,525644.0,24036.0,1345104.0,521996.0,439056.0,82940.0,1752940.0,1737952.0,544496.0,439676.0,104820.0,325860.0,35568.0,69100.0,106040.0,175140.0,115152.0,79644.0,8664.0,6988.0,392.0,6596.0,2332.0,407836.0,-1152.0
2011-04-01,381420.0,977054.0,117768.0,436110.0,249591.0,68770.0,540944.0,24983.0,1383447.0,521281.0,433100.0,88231.0,1809185.0,1780610.0,565732.0,455904.0,109777.0,343268.0,38084.0,75310.0,110684.0,186102.0,119074.0,80007.0,17630.0,18478.0,552.0,17832.0,2459.0,425721.0,-923.0,372732.0,963132.0,117480.0,432016.0,245056.0,69480.0,531116.0,24588.0,1360452.0,526240.0,440004.0,86236.0,1774796.0,1759852.0,558292.0,449160.0,109132.0,334172.0,37180.0,74156.0,106720.0,180876.0,116116.0,77764.0,18020.0,17972.0,512.0,17460.0,2408.0,414344.0,-912.0
2011-07-01,383086.0,981039.0,117678.0,438502.0,251254.0,69588.0,542532.0,25316.0,1389429.0,550239.0,460532.0,89638.0,1816871.0,1805176.0,570146.0,461646.0,108469.0,348122.0,39229.0,71360.0,115373.0,186764.0,122121.0,76842.0,10396.0,10311.0,575.0,9710.0,2464.0,427425.0,-1253.0,378820.0,970660.0,117100.0,434864.0,247692.0,70072.0,535796.0,24908.0,1374388.0,554040.0,466096.0,87944.0,1793384.0,1785748.0,568840.0,459644.0,109196.0,341512.0,38336.0,70776.0,112736.0,183512.0,119664.0,75076.0,8404.0,8188.0,652.0,7536.0,2408.0,418996.0,-1240.0
2011-10-01,383925.0,987066.0,120724.0,442076.0,250592.0,70759.0,544983.0,25308.0,1396291.0,557182.0,466246.0,90872.0,1827912.0,1819392.0,575784.0,467564.0,108189.0,354855.0,39254.0,72502.0,119714.0,192233.0,123346.0,74270.0,12083.0,12489.0,-1172.0,13578.0,2488.0,431614.0,-823.0,380500.0,981988.0,120100.0,439972.0,249116.0,70756.0,542016.0,25132.0,1387620.0,574740.0,485188.0,89552.0,1814808.0,1812700.0,586424.0,477100.0,109324.0,351084.0,38616.0,72876.0,118320.0,191196.0,121272.0,73632.0,10396.0,10988.0,-892.0,11880.0,2472.0,427188.0,-820.0
2012-01-01,384431.0,992771.0,123226.0,443771.0,249132.0,71412.0,548996.0,25284.0,1402483.0,556461.0,464718.0,91734.0,1846062.0,1820558.0,586368.0,472932.0,113446.0,364986.0,39424.0,73844.0,122927.0,196785.0,128772.0,76024.0,4482.0,-181.0,-1622.0,1485.0,2572.0,443581.0,-1509.0,380448.0,989668.0,123160.0,444196.0,249388.0,71648.0,545472.0,25336.0,1395452.0,562396.0,471524.0,90872.0,1837532.0,1815120.0,587656.0,475624.0,112032.0,363548.0,39696.0,73764.0,122704.0,196468.0,127384.0,75948.0,4352.0,2812.0,-376.0,3188.0,2584.0,442080.0,-1504.0
2012-04-01,383387.0,993919.0,120884.0,442589.0,250838.0,70868.0,551332.0,25541.0,1402851.0,556941.0,464260.0,92678.0,1851080.0,1826496.0,586529.0,474004.0,112525.0,368723.0,37599.0,74492.0,128521.0,203004.0,128122.0,76792.0,6327.0,6647.0,898.0,5748.0,2712.0,448228.0,-1193.0,382104.0,993188.0,120724.0,441824.0,249916.0,71184.0,551364.0,25428.0,1400720.0,554476.0,462296.0,92180.0,1848672.0,1818984.0,592928.0,479424.0,113504.0,368776.0,37848.0,75748.0,127148.0,202896.0,128032.0,76464.0,9952.0,9040.0,1520.0,7520.0,2712.0,447952.0,-1188.0
2012-07-01,385762.0,1000006.0,120710.0,444795.0,252183.0,71903.0,555212.0,25681.0,1411453.0,553209.0,461657.0,91559.0,1859048.0,1828984.0,592853.0,477900.0,114950.0,368565.0,38029.0,74365.0,129127.0,203480.0,127057.0,76232.0,10519.0,10465.0,1188.0,9277.0,2796.0,447594.0,-404.0,387244.0,1000460.0,120644.0,444528.0,252324.0,71560.0,555932.0,25636.0,1413340.0,546644.0,454572.0,92072.0,1861460.0,1830636.0,589516.0,474488.0,115028.0,369020.0,37912.0,74084.0,129728.0,203812.0,127296.0,76312.0,12452.0,11424.0,2392.0,9032.0,2788.0,448120.0,-404.0
2012-10-01,385500.0,1005516.0,121224.0,447377.0,254000.0,72153.0,558140.0,25706.0,1416718.0,551838.0,459921.0,91921.0,1867550.0,1832766.0,590798.0,475852.0,114939.0,372506.0,37664.0,74475.0,133393.0,207875.0,126969.0,75515.0,5960.0,6077.0,2484.0,3550.0,2812.0,450833.0,-1022.0,389284.0,1008896.0,121516.0,447984.0,254524.0,71944.0,560912.0,25812.0,1423992.0,554932.0,462164.0,92768.0,1876076.0,1844064.0,586448.0,471152.0,115296.0,373436.0,37260.0,73580.0,134388.0,207968.0,128208.0,75840.0,532.0,-268.0,-588.0,320.0,2808.0,452084.0,-1028.0
2013-01-01,381463.0,1011863.0,123803.0,450833.0,254214.0,72818.0,561035.0,26264.0,1419536.0,560597.0,469083.0,91530.0,1872842.0,1849206.0,597753.0,482748.0,115021.0,375760.0,38263.0,74951.0,136617.0,211597.0,125930.0,74687.0,15583.0,15273.0,4342.0,10893.0,2873.0,453316.0,-1387.0,391836.0,1021024.0,124284.0,452848.0,255984.0,72580.0,568176.0,26836.0,1439696.0,567500.0,473736.0,93764.0,1893000.0,1876844.0,596984.0,479880.0,117104.0,375304.0,37224.0,73380.0,137508.0,210888.0,127192.0,75068.0,14736.0,13296.0,3532.0,9764.0,2932.0,453304.0,-1408.0
2013-04-01,379767.0,1021213.0,127398.0,455691.0,255401.0,72896.0,565534.0,26428.0,1427288.0,570866.0,477891.0,92996.0,1880714.0,1859938.0,603976.0,488594.0,115420.0,379060.0,37357.0,75017.0,138764.0,213826.0,127890.0,71561.0,12447.0,12798.0,5449.0,7315.0,2822.0,453416.0,521.0,390480.0,1032568.0,127604.0,457256.0,256940.0,72712.0,575312.0,26336.0,1449384.0,576092.0,480208.0,95884.0,1905860.0,1886592.0,603272.0,484976.0,118296.0,381060.0,37672.0,74308.0,139880.0,214188.0,129200.0,72548.0,7384.0,6648.0,3824.0,2824.0,2868.0,456476.0,528.0
2013-07-01,381670.0,1028792.0,127956.0,460842.0,258253.0,74642.0,567988.0,26176.0,1436512.0,566836.0,471365.0,95441.0,1890440.0,1875096.0,601350.0,486768.0,114630.0,379799.0,37612.0,73494.0,141596.0,215169.0,127037.0,71291.0,18936.0,19476.0,7126.0,12400.0,2850.0,453908.0,1581.0,394528.0,1044832.0,128172.0,463880.0,261268.0,74440.0,580952.0,26380.0,1465740.0,580896.0,482808.0,98088.0,1928472.0,1912428.0,612204.0,491844.0,120360.0,386508.0,38432.0,73792.0,144640.0,218432.0,129644.0,73320.0,13652.0,13996.0,5276.0,8720.0,2904.0,462732.0,1612.0
